Start date,End date,grid load [MWh] Calculated resolutions,Grid load incl. hydro pumped storage [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_consumption,Residual load [MWh] Calculated resolutions,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_generation,Other conventional [MWh] Calculated resolutions,Germany/Luxembourg [€/MWh] Calculated resolutions,∅ DE/LU neighbours [€/MWh] Calculated resolutions,Belgium [€/MWh] Calculated resolutions,Denmark 1 [€/MWh] Calculated resolutions,Denmark 2 [€/MWh] Calculated resolutions,France [€/MWh] Calculated resolutions,Netherlands [€/MWh] Calculated resolutions,Norway 2 [€/MWh] Calculated resolutions,Austria [€/MWh] Calculated resolutions,Poland [€/MWh] Calculated resolutions,Sweden 4 [€/MWh] Calculated resolutions,Switzerland [€/MWh] Calculated resolutions,Czech Republic [€/MWh] Calculated resolutions,DE/AT/LU [€/MWh] Calculated resolutions,Northern Italy [€/MWh] Calculated resolutions,Slovenia [€/MWh] Calculated resolutions,Hungary [€/MWh] Calculated resolutions,renewable_mwh,conventional_mwh,year,price_eur_mwh,price_diff,is_spike,total_renewables
2024-06-14,2024-06-15,1258817.75,1284542.75,25725.0,712387.5,97572.0,60489.75,54167.5,289692.25,202570.5,2333.75,,182616.25,30557.5,81374.75,39235.75,33767.25,78.39,62.91,62.96,71.83,78.39,16.41,73.82,41.6,72.44,98.72,37.85,61.9,76.12,,105.33,78.85,76.53,706825.75,367551.5,2024,78.39,-16.39,False,706825.75
2024-06-15,2024-06-16,1049889.25,1108321.75,58432.5,285345.0,95698.0,51341.0,79619.0,422371.75,262553.5,2352.0,,79360.0,19243.0,61578.25,26358.0,33699.0,7.64,18.34,6.11,19.04,19.39,-5.76,17.69,17.06,9.07,82.24,16.19,11.63,9.11,,94.22,15.19,24.6,913935.25,220238.25,2024,7.64,-70.75,False,913935.25
2024-06-16,2024-06-17,999384.0,1057924.25,58540.25,363825.25,96052.25,54402.0,76080.25,255687.75,303790.75,2312.5,,96443.0,21039.5,63648.75,27980.5,36604.75,21.4,24.92,10.03,26.93,27.76,2.91,20.13,13.95,17.43,95.73,27.39,8.75,23.06,,77.1,28.14,56.33,788325.5,245716.5,2024,21.4,13.759999999999998,False,788325.5
2024-06-17,2024-06-18,1248698.0,1286756.0,38058.0,798979.5,97105.0,60296.0,40169.5,127377.75,282171.25,2120.75,,212758.25,48083.0,122933.0,36367.5,36573.25,94.34,79.89,72.59,90.46,93.92,33.13,87.66,76.87,75.53,110.7,92.76,48.42,96.8,,113.2,130.08,108.35,609240.25,456715.0,2024,94.34,72.94,False,609240.25
2024-06-18,2024-06-19,1280398.25,1301311.5,20913.25,892907.0,96708.75,61818.75,8495.25,65513.25,313482.75,2119.25,,260152.5,62021.0,167615.5,32718.75,37286.0,96.2,82.99,94.55,94.72,95.43,35.0,95.54,54.08,81.18,127.93,90.11,46.4,97.89,,109.28,126.48,109.84,548138.0,559793.75,2024,96.2,1.8599999999999994,False,548138.0
2024-06-19,2024-06-20,1293133.75,1320125.5,26991.75,878621.5,95926.25,63681.25,36272.25,129505.25,248734.75,2096.5,,253193.25,57701.75,130142.75,32771.5,39215.0,84.31,70.2,74.68,61.66,64.66,57.39,77.83,48.29,77.51,112.73,62.24,43.75,91.46,,110.52,112.51,99.4,576216.25,513024.25,2024,84.31,-11.89,False,576216.25
2024-06-20,2024-06-21,1278746.25,1310500.75,31754.5,890155.0,96567.5,60496.75,11779.0,82824.75,293987.5,2269.0,,255888.5,57664.75,136028.25,39269.25,38571.25,93.8,83.13,89.35,92.35,92.81,79.24,91.36,62.74,77.1,108.01,67.93,55.58,97.96,,115.81,137.34,110.93,547924.5,527422.0,2024,93.8,9.489999999999995,False,547924.5
2024-06-21,2024-06-22,1261185.0,1285430.75,24245.75,896642.5,95920.75,61538.0,21942.25,154611.25,187989.0,2350.75,,267229.25,76980.25,176278.0,29464.25,37571.0,97.14,85.3,92.08,96.89,96.89,81.83,94.75,59.73,87.54,114.7,44.46,78.14,91.33,,114.32,111.27,125.65,524352.0,587522.75,2024,97.14,3.3400000000000034,False,524352.0
2024-06-22,2024-06-23,1080581.75,1134664.25,54082.5,424268.5,95284.5,52539.75,37139.5,317830.0,301343.75,2343.0,,104012.25,15705.0,69805.5,26395.5,37386.75,52.22,46.99,49.03,52.21,52.38,42.12,51.62,37.44,36.12,80.44,34.24,29.75,51.52,,98.36,84.21,61.11,806480.5,253305.0,2024,52.22,-44.92,False,806480.5
2024-06-23,2024-06-24,996102.25,1039074.5,42972.25,555016.25,94410.75,53969.25,22683.25,107319.0,311083.75,2389.75,,124007.25,25696.75,78236.0,25606.5,37741.0,50.05,45.3,52.3,50.31,49.25,31.77,52.97,33.55,43.65,61.93,38.25,36.47,47.87,,99.85,57.39,58.5,591855.75,291287.5,2024,50.05,-2.1700000000000017,False,591855.75
2024-06-24,2024-06-25,1219620.75,1257486.25,37865.5,767087.75,95824.25,60826.25,1610.75,57843.0,393079.25,2309.75,,194785.0,43861.0,129631.75,38958.5,41356.5,92.09,84.83,74.64,92.09,92.11,54.91,89.84,71.23,76.66,137.29,90.98,53.94,99.45,,105.08,126.95,107.54,611493.25,448592.75,2024,92.09,42.040000000000006,False,611493.25
2024-06-25,2024-06-26,1257934.75,1296710.75,38776.0,665224.5,93794.25,60615.25,14176.25,154850.5,423683.5,2277.75,,200447.75,48864.0,130584.25,34309.75,38476.0,75.6,73.84,68.6,75.78,79.22,45.74,69.72,35.07,75.6,140.4,78.43,48.5,95.15,,112.75,100.7,224.17,749397.5,452681.75,2024,75.6,-16.49000000000001,False,749397.5
2024-06-26,2024-06-27,1281116.25,1315893.0,34776.75,755874.75,93812.25,59665.75,21938.5,128612.5,374690.5,2269.75,,227626.0,53119.5,140720.25,35043.25,38203.5,103.01,82.2,104.61,59.29,59.25,105.98,104.06,32.98,95.39,127.5,51.93,54.53,108.71,,110.78,139.57,118.42,680989.25,494712.5,2024,103.01,27.41000000000001,False,680989.25
2024-06-27,2024-06-28,1309375.75,1348737.75,39362.0,851920.25,92480.75,60851.0,34453.5,103949.75,319052.25,2199.5,,224629.25,53196.0,136254.0,35757.0,38164.5,91.79,80.44,71.65,85.86,87.11,68.39,74.54,34.19,85.63,132.07,85.1,59.73,100.54,,101.13,109.24,117.19,612986.75,488000.75,2024,91.79,-11.219999999999999,False,612986.75
2024-06-28,2024-06-29,1269305.5,1317998.5,48693.0,601429.25,92426.25,60125.75,80455.25,238175.0,349246.0,2261.0,,160215.75,24513.25,96191.25,31517.75,38225.0,63.05,58.0,41.66,57.23,59.85,34.42,54.36,24.39,64.3,131.76,49.2,41.54,79.33,,108.96,92.46,96.23,822689.25,350663.0,2024,63.05,-28.74000000000001,False,822689.25
2024-06-29,2024-06-30,1060522.25,1100460.0,39937.75,585463.25,93870.5,59219.25,17525.5,82752.75,374780.75,2484.5,,116375.75,14974.25,86017.75,40902.5,40203.5,70.55,58.16,47.98,70.02,70.02,25.4,69.89,35.34,61.94,96.84,58.09,36.13,68.12,,88.55,71.49,84.24,630633.25,298473.75,2024,70.55,7.5,False,630633.25
2024-06-30,2024-07-01,1049916.5,1102703.0,52786.5,575895.25,91582.0,56235.0,43481.5,261332.5,169207.25,2551.75,,116795.0,21174.25,68328.5,19876.5,40005.5,43.77,37.56,33.41,43.85,43.88,22.49,45.75,29.88,39.63,50.12,37.14,24.24,42.79,,69.19,47.99,51.19,624390.0,266179.75,2024,43.77,-26.779999999999994,False,624390.0
2024-07-01,2024-07-02,1255238.75,1280621.0,25382.25,795361.5,91010.5,60981.0,50962.5,184430.75,224484.0,2548.75,,224731.0,40467.75,104440.0,34228.0,42602.0,91.89,83.1,68.82,84.84,88.73,52.5,88.83,45.02,86.64,159.33,87.75,46.93,104.7,,110.17,125.18,145.04,614417.5,446468.75,2024,91.89,48.12,False,614417.5
2024-07-02,2024-07-03,1305262.75,1332048.75,26786.0,781102.0,92037.5,60453.5,91786.5,261026.5,171347.75,2558.75,,234288.5,40215.5,81475.25,26670.5,45133.25,85.68,68.83,72.11,48.57,72.03,52.19,82.44,39.09,80.52,112.85,72.03,40.2,85.12,,104.33,94.78,96.85,679210.5,427783.0,2024,85.68,-6.209999999999994,False,679210.5
2024-07-03,2024-07-04,1301699.75,1323988.75,22289.0,866645.0,94157.25,62733.5,76308.25,161265.0,197481.5,2587.25,,242356.0,38916.5,114913.75,39867.75,45375.5,87.62,70.89,66.85,65.97,67.24,38.1,94.46,41.5,80.66,114.85,67.24,49.28,93.58,,108.48,99.9,106.36,594532.75,481429.5,2024,87.62,1.9399999999999977,False,594532.75
2024-07-04,2024-07-05,1315871.5,1366536.5,50665.0,486264.25,91823.0,55779.25,130087.25,452509.0,247011.0,2552.0,,96979.75,17521.0,71768.25,30008.5,42262.0,28.1,30.65,8.69,17.2,19.88,10.53,2.52,16.49,52.41,109.34,19.88,25.17,54.98,,108.47,65.8,93.96,979761.5,258539.5,2024,28.1,-59.52,False,979761.5
2024-07-05,2024-07-06,1259627.0,1307940.75,48313.75,475727.0,94750.25,57824.75,95413.5,386609.0,301877.5,2534.75,,103850.0,15137.25,75156.75,42190.75,43800.0,36.99,30.9,27.95,19.76,19.44,27.51,32.35,19.9,33.61,85.2,10.87,26.95,36.4,,99.89,51.69,65.27,939009.75,280134.75,2024,36.99,8.89,False,939009.75
2024-07-06,2024-07-07,1086331.25,1152743.25,66412.0,266166.0,92271.0,52268.5,79780.75,462203.25,278181.25,2625.5,,86727.75,14916.25,64781.25,19589.5,43498.0,7.36,9.42,-11.85,15.63,15.35,-4.29,-4.09,12.43,3.69,63.76,5.66,2.88,4.48,,94.51,17.41,61.7,967330.25,229512.75,2024,7.36,-29.630000000000003,False,967330.25
2024-07-07,2024-07-08,983059.25,1031850.25,48791.0,372018.75,93211.5,56136.25,67310.0,239661.75,304068.75,2636.0,,105114.25,15786.0,63999.25,40192.5,46432.0,21.65,21.47,14.84,21.44,22.0,11.16,20.66,9.53,22.28,72.92,14.82,4.54,22.02,,95.71,31.38,72.3,763024.25,271524.0,2024,21.65,14.29,False,763024.25
2024-07-08,2024-07-09,1213182.25,1249636.5,36454.25,730986.75,93958.0,60889.0,30563.0,80288.75,371343.75,2630.75,,201690.5,49068.25,122190.5,41963.75,46101.75,88.42,75.89,78.36,87.84,88.38,70.23,87.63,40.8,77.56,122.08,41.19,47.62,93.15,,102.09,100.73,162.45,639673.25,461014.75,2024,88.42,66.77000000000001,False,639673.25
2024-07-09,2024-07-10,1274278.0,1309904.75,35626.75,629437.75,92218.75,62319.25,64800.75,178665.25,401374.25,2515.25,,202571.5,32751.75,110483.25,30584.75,45138.0,77.69,64.85,60.65,71.84,71.84,46.33,76.27,40.02,61.99,111.11,44.07,44.45,84.8,,113.93,94.93,147.31,801893.5,421529.25,2024,77.69,-10.730000000000004,False,801893.5
2024-07-10,2024-07-11,1323157.0,1359617.5,36460.5,843687.25,92843.75,65611.5,63038.75,160694.25,255736.75,2522.75,,238636.75,43258.5,105139.0,41521.0,43513.0,79.01,66.75,63.58,64.18,65.46,67.98,73.86,36.73,64.44,108.33,53.76,48.31,87.57,,114.08,94.33,194.25,640447.75,472068.25,2024,79.01,1.3200000000000074,False,640447.75
2024-07-11,2024-07-12,1275838.75,1309519.25,33680.5,862478.25,93977.75,64480.25,32981.5,67046.5,313332.5,2711.25,,240008.25,57347.5,144736.75,43192.0,43671.5,91.27,85.74,82.82,91.14,91.27,78.42,90.29,41.54,71.12,148.48,91.27,56.78,100.01,,115.59,116.85,263.99,574529.75,528956.0,2024,91.27,12.259999999999991,False,574529.75
2024-07-12,2024-07-13,1259328.5,1280519.0,21190.5,755088.75,94830.0,63148.25,42163.5,253278.0,208798.25,2770.25,,212383.0,41889.5,130006.0,29753.75,44610.5,90.6,76.7,68.95,88.84,85.41,54.5,86.59,39.51,69.43,131.83,84.78,52.96,80.9,,106.48,100.93,230.0,664988.25,458642.75,2024,90.6,-0.6700000000000017,False,664988.25
2024-07-13,2024-07-14,1067131.25,1111259.5,44128.25,431569.5,93287.75,57384.5,92774.75,279756.75,263030.25,2835.25,,100636.5,13396.5,65033.75,29185.25,47219.5,28.69,30.36,30.47,28.39,23.03,30.23,33.18,22.95,25.91,88.4,11.64,26.17,13.6,,95.72,45.03,143.8,789069.25,255471.5,2024,28.69,-61.91,False,789069.25
2024-07-14,2024-07-15,989230.75,1045090.5,55859.75,409842.5,91181.0,55005.25,105133.25,138462.0,335793.0,2730.5,,105139.0,12998.0,66841.5,25020.75,46475.5,24.38,27.13,21.05,36.71,36.87,19.0,23.92,20.71,18.32,98.84,10.5,-1.44,13.95,,99.5,37.14,103.29,728305.0,256474.75,2024,24.38,-4.310000000000002,False,728305.0
2024-07-15,2024-07-16,1216637.75,1251678.25,35040.5,658780.75,89556.5,61673.0,56754.25,111484.5,389618.25,2618.0,,162872.25,22209.5,115984.75,49855.75,47131.25,77.67,67.29,58.93,66.99,68.09,50.01,77.67,35.13,72.5,140.84,46.75,41.23,82.06,,103.4,120.93,201.33,711704.5,398053.5,2024,77.67,53.290000000000006,False,711704.5
2024-07-16,2024-07-17,1268339.5,1313073.25,44733.75,584444.75,88125.25,59884.0,72923.0,336263.75,274708.0,2673.5,,162189.75,26449.75,87370.25,28950.25,43152.25,50.3,57.27,41.54,51.86,53.34,40.33,45.1,32.24,62.87,162.36,44.32,31.61,64.38,,110.28,99.6,204.77,834577.5,348112.25,2024,50.3,-27.370000000000005,False,834577.5
