Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
May 11, 2023;May 12, 2023;1,310,945.00;1,323,940.00;12,995.00;1,050,085.75
May 12, 2023;May 13, 2023;1,280,002.25;1,304,596.25;24,594.00;793,109.50
May 13, 2023;May 14, 2023;1,075,118.00;1,116,252.50;41,134.50;600,621.25
May 14, 2023;May 15, 2023;982,872.25;1,028,952.00;46,079.75;649,675.50
May 15, 2023;May 16, 2023;1,243,658.25;1,263,793.50;20,135.25;806,249.50
May 16, 2023;May 17, 2023;1,303,691.25;1,342,493.75;38,802.50;589,647.50
May 17, 2023;May 18, 2023;1,292,700.75;1,345,784.50;53,083.75;632,952.50
May 18, 2023;May 19, 2023;997,142.00;1,041,258.75;44,116.75;553,172.00
May 19, 2023;May 20, 2023;1,100,230.50;1,138,036.75;37,806.25;589,829.75
May 20, 2023;May 21, 2023;1,042,275.00;1,094,866.00;52,591.00;400,744.50
May 21, 2023;May 22, 2023;990,974.50;1,042,508.00;51,533.50;407,732.75
May 22, 2023;May 23, 2023;1,247,746.00;1,276,034.25;28,288.25;689,827.25
May 23, 2023;May 24, 2023;1,285,404.00;1,316,485.25;31,081.25;601,514.25
May 24, 2023;May 25, 2023;1,260,913.00;1,284,847.75;23,934.75;841,946.75
May 25, 2023;May 26, 2023;1,254,776.50;1,284,695.50;29,919.00;701,749.50
May 26, 2023;May 27, 2023;1,227,830.00;1,270,367.00;42,537.00;609,916.00
May 27, 2023;May 28, 2023;997,841.25;1,041,182.25;43,341.00;518,741.50
May 28, 2023;May 29, 2023;900,857.00;951,347.75;50,490.75;414,915.00
May 29, 2023;May 30, 2023;924,870.00;977,601.00;52,731.00;311,505.25
May 30, 2023;May 31, 2023;1,180,885.00;1,204,258.00;23,373.00;651,883.00
May 31, 2023;Jun 1, 2023;1,239,411.25;1,272,361.25;32,950.00;624,121.50
Jun 1, 2023;Jun 2, 2023;1,263,636.25;1,295,211.00;31,574.75;623,915.25
Jun 2, 2023;Jun 3, 2023;1,222,858.50;1,253,500.75;30,642.25;657,958.50
Jun 3, 2023;Jun 4, 2023;1,019,841.75;1,061,887.75;42,046.00;452,776.00
Jun 4, 2023;Jun 5, 2023;949,229.50;997,018.25;47,788.75;462,790.00
Jun 5, 2023;Jun 6, 2023;1,198,035.75;1,230,554.75;32,519.00;745,588.25
Jun 6, 2023;Jun 7, 2023;1,238,115.00;1,267,605.25;29,490.25;848,733.00
Jun 7, 2023;Jun 8, 2023;1,230,302.50;1,261,420.00;31,117.50;848,198.00
Jun 8, 2023;Jun 9, 2023;1,072,759.00;1,103,739.00;30,980.00;634,331.25
Jun 9, 2023;Jun 10, 2023;1,142,199.25;1,171,058.75;28,859.50;559,592.50
Jun 10, 2023;Jun 11, 2023;1,062,745.50;1,098,553.25;35,807.75;391,656.50
Jun 11, 2023;Jun 12, 2023;1,000,025.25;1,058,045.75;58,020.50;301,691.25
Jun 12, 2023;Jun 13, 2023;1,260,688.75;1,290,501.75;29,813.00;588,833.00
Jun 13, 2023;Jun 14, 2023;1,277,280.25;1,305,737.50;28,457.25;571,166.50
Jun 14, 2023;Jun 15, 2023;1,263,530.00;1,293,622.50;30,092.50;689,554.25
Jun 15, 2023;Jun 16, 2023;1,257,171.00;1,284,144.50;26,973.50;846,034.00
Jun 16, 2023;Jun 17, 2023;1,241,138.00;1,264,764.00;23,626.00;853,464.50
Jun 17, 2023;Jun 18, 2023;1,050,519.25;1,078,576.00;28,056.75;684,953.00
Jun 18, 2023;Jun 19, 2023;988,866.00;1,020,894.50;32,028.50;619,299.25
Jun 19, 2023;Jun 20, 2023;1,249,958.75;1,284,393.25;34,434.50;751,973.00
Jun 20, 2023;Jun 21, 2023;1,297,545.50;1,322,343.00;24,797.50;871,359.50
Jun 21, 2023;Jun 22, 2023;1,311,800.00;1,339,247.00;27,447.00;848,424.50
Jun 22, 2023;Jun 23, 2023;1,290,886.00;1,311,178.75;20,292.75;830,055.25
Jun 23, 2023;Jun 24, 2023;1,247,394.25;1,270,503.75;23,109.50;728,847.00
Jun 24, 2023;Jun 25, 2023;1,040,667.25;1,069,551.25;28,884.00;633,113.50
Jun 25, 2023;Jun 26, 2023;972,056.50;1,005,167.00;33,110.50;585,502.75
Jun 26, 2023;Jun 27, 2023;1,259,233.00;1,293,165.75;33,932.75;513,648.00
Jun 27, 2023;Jun 28, 2023;1,280,328.75;1,311,173.75;30,845.00;631,719.75
Jun 28, 2023;Jun 29, 2023;1,269,247.25;1,296,907.00;27,659.75;839,268.75
Jun 29, 2023;Jun 30, 2023;1,274,114.00;1,295,466.75;21,352.75;951,527.75
Jun 30, 2023;Jul 1, 2023;1,242,976.00;1,259,381.50;16,405.50;962,292.00
Jul 1, 2023;Jul 2, 2023;1,061,969.75;1,100,046.00;38,076.25;381,466.50
Jul 2, 2023;Jul 3, 2023;1,007,689.75;1,053,016.25;45,326.50;203,062.50
Jul 3, 2023;Jul 4, 2023;1,263,412.25;1,293,998.50;30,586.25;428,366.50
Jul 4, 2023;Jul 5, 2023;1,289,744.00;1,312,052.25;22,308.25;520,770.50
Jul 5, 2023;Jul 6, 2023;1,290,216.50;1,316,423.00;26,206.50;369,082.75
Jul 6, 2023;Jul 7, 2023;1,253,100.25;1,271,498.25;18,398.00;716,545.00
Jul 7, 2023;Jul 8, 2023;1,220,479.25;1,238,338.75;17,859.50;777,898.00
Jul 8, 2023;Jul 9, 2023;1,050,949.75;1,081,635.50;30,685.75;495,501.50
Jul 9, 2023;Jul 10, 2023;1,003,401.50;1,030,259.75;26,858.25;510,484.00
Jul 10, 2023;Jul 11, 2023;1,258,361.25;1,275,391.75;17,030.50;819,189.50
Jul 11, 2023;Jul 12, 2023;1,277,396.00;1,303,794.25;26,398.25;739,511.00
Jul 12, 2023;Jul 13, 2023;1,285,182.00;1,312,052.25;26,870.25;598,107.25
Jul 13, 2023;Jul 14, 2023;1,260,373.50;1,282,333.50;21,960.00;679,759.00
Jul 14, 2023;Jul 15, 2023;1,224,880.75;1,245,895.50;21,014.75;817,650.50
Jul 15, 2023;Jul 16, 2023;1,087,701.50;1,121,381.75;33,680.25;366,713.25
Jul 16, 2023;Jul 17, 2023;988,513.75;1,035,538.75;47,025.00;263,477.75
Jul 17, 2023;Jul 18, 2023;1,227,092.75;1,255,906.50;28,813.75;537,545.25
Jul 18, 2023;Jul 19, 2023;1,249,825.25;1,268,848.75;19,023.50;799,461.00
Jul 19, 2023;Jul 20, 2023;1,236,340.25;1,252,485.75;16,145.50;865,305.50
Jul 20, 2023;Jul 21, 2023;1,236,691.00;1,257,905.00;21,214.00;764,094.25
Jul 21, 2023;Jul 22, 2023;1,197,335.75;1,210,435.50;13,099.75;899,127.00
Jul 22, 2023;Jul 23, 2023;1,013,566.00;1,047,581.00;34,015.00;513,996.75
Jul 23, 2023;Jul 24, 2023;979,872.25;1,024,288.50;44,416.25;268,791.75
Jul 24, 2023;Jul 25, 2023;1,221,543.75;1,239,203.75;17,660.00;640,422.75
Jul 25, 2023;Jul 26, 2023;1,225,236.50;1,243,786.75;18,550.25;773,828.00
Jul 26, 2023;Jul 27, 2023;1,215,942.75;1,245,832.00;29,889.25;686,235.00
Jul 27, 2023;Jul 28, 2023;1,227,439.00;1,242,514.50;15,075.50;760,518.50
Jul 28, 2023;Jul 29, 2023;1,205,179.25;1,222,172.75;16,993.50;789,462.50
Jul 29, 2023;Jul 30, 2023;1,026,356.25;1,054,013.25;27,657.00;578,925.00
Jul 30, 2023;Jul 31, 2023;956,282.25;1,001,326.00;45,043.75;335,875.50
Jul 31, 2023;Aug 1, 2023;1,211,423.25;1,242,389.75;30,966.50;505,353.25
Aug 1, 2023;Aug 2, 2023;1,224,605.25;1,256,541.75;31,936.50;520,441.75
Aug 2, 2023;Aug 3, 2023;1,249,470.00;1,274,384.50;24,914.50;595,982.50
Aug 3, 2023;Aug 4, 2023;1,243,911.25;1,289,945.50;46,034.25;340,951.00
Aug 4, 2023;Aug 5, 2023;1,189,244.25;1,209,795.75;20,551.50;797,443.75
Aug 5, 2023;Aug 6, 2023;1,002,549.00;1,031,860.50;29,311.50;711,282.00
Aug 6, 2023;Aug 7, 2023;971,733.75;1,007,126.00;35,392.25;561,432.00
Aug 7, 2023;Aug 8, 2023;1,212,292.75;1,254,174.25;41,881.50;338,384.50
Aug 8, 2023;Aug 9, 2023;1,221,137.50;1,261,851.50;40,714.00;361,930.25
Aug 9, 2023;Aug 10, 2023;1,224,452.50;1,258,178.25;33,725.75;691,666.00
Aug 10, 2023;Aug 11, 2023;1,209,999.00;1,235,401.50;25,402.50;813,169.75
Aug 11, 2023;Aug 12, 2023;1,184,314.25;1,213,431.50;29,117.25;792,975.25
Aug 12, 2023;Aug 13, 2023;1,055,439.25;1,081,881.50;26,442.25;671,604.50
Aug 13, 2023;Aug 14, 2023;963,501.75;1,005,610.25;42,108.50;569,493.75
Aug 14, 2023;Aug 15, 2023;1,188,985.00;1,214,350.50;25,365.50;845,125.75
Aug 15, 2023;Aug 16, 2023;1,209,354.50;1,241,495.25;32,140.75;811,453.00
Aug 16, 2023;Aug 17, 2023;1,220,635.50;1,248,508.75;27,873.25;894,209.25
Aug 17, 2023;Aug 18, 2023;1,241,675.25;1,266,135.25;24,460.00;863,569.25
Aug 18, 2023;Aug 19, 2023;1,220,749.00;1,250,853.25;30,104.25;788,483.50
Aug 19, 2023;Aug 20, 2023;1,065,870.50;1,101,864.75;35,994.25;606,449.50
Aug 20, 2023;Aug 21, 2023;978,949.00;1,017,842.50;38,893.50;631,071.25
Aug 21, 2023;Aug 22, 2023;1,230,364.00;1,258,742.00;28,378.00;905,590.00
Aug 22, 2023;Aug 23, 2023;1,254,510.75;1,294,091.25;39,580.50;926,257.25
Aug 23, 2023;Aug 24, 2023;1,241,496.25;1,278,611.00;37,114.75;905,249.50
Aug 24, 2023;Aug 25, 2023;1,261,656.25;1,289,833.50;28,177.25;936,970.50
Aug 25, 2023;Aug 26, 2023;1,253,612.50;1,275,525.00;21,912.50;915,273.75
Aug 26, 2023;Aug 27, 2023;1,054,698.50;1,092,906.00;38,207.50;638,792.25
Aug 27, 2023;Aug 28, 2023;973,384.75;1,005,250.75;31,866.00;714,869.00
Aug 28, 2023;Aug 29, 2023;1,221,190.00;1,240,034.00;18,844.00;939,165.00
Aug 29, 2023;Aug 30, 2023;1,251,767.50;1,283,518.25;31,750.75;1,080,837.00
Aug 30, 2023;Aug 31, 2023;1,240,418.00;1,265,668.25;25,250.25;932,107.25
Aug 31, 2023;Sep 1, 2023;1,245,297.25;1,274,137.75;28,840.50;722,083.50
Sep 1, 2023;Sep 2, 2023;1,247,501.00;1,269,882.25;22,381.25;912,920.00
Sep 2, 2023;Sep 3, 2023;1,036,169.00;1,065,159.50;28,990.50;751,198.75
Sep 3, 2023;Sep 4, 2023;973,121.75;1,011,144.00;38,022.25;644,378.50
Sep 4, 2023;Sep 5, 2023;1,206,742.00;1,235,493.25;28,751.25;792,050.00
Sep 5, 2023;Sep 6, 2023;1,254,455.75;1,282,288.25;27,832.50;786,981.50
Sep 6, 2023;Sep 7, 2023;1,261,034.50;1,293,951.50;32,917.00;834,423.00
Sep 7, 2023;Sep 8, 2023;1,271,467.00;1,304,471.25;33,004.25;672,059.25
Sep 8, 2023;Sep 9, 2023;1,248,425.50;1,279,586.25;31,160.75;789,558.00
Sep 9, 2023;Sep 10, 2023;1,069,172.75;1,101,973.25;32,800.50;743,349.25
Sep 10, 2023;Sep 11, 2023;991,813.75;1,026,066.25;34,252.50;709,052.00
Sep 11, 2023;Sep 12, 2023;1,259,002.50;1,295,522.00;36,519.50;915,302.00
Sep 12, 2023;Sep 13, 2023;1,308,736.00;1,341,745.75;33,009.75;1,004,512.50
Sep 13, 2023;Sep 14, 2023;1,313,444.75;1,342,621.00;29,176.25;922,122.50
Sep 14, 2023;Sep 15, 2023;1,270,104.75;1,307,283.50;37,178.75;987,782.50
Sep 15, 2023;Sep 16, 2023;1,238,262.75;1,276,151.50;37,888.75;813,652.25
Sep 16, 2023;Sep 17, 2023;1,060,234.25;1,087,184.50;26,950.25;683,574.25
Sep 17, 2023;Sep 18, 2023;989,252.00;1,024,204.25;34,952.25;621,350.25
Sep 18, 2023;Sep 19, 2023;1,281,954.25;1,310,587.75;28,633.50;649,521.25
Sep 19, 2023;Sep 20, 2023;1,267,873.75;1,321,646.75;53,773.00;434,100.25
Sep 20, 2023;Sep 21, 2023;1,265,850.25;1,314,400.75;48,550.50;521,085.25
Sep 21, 2023;Sep 22, 2023;1,304,301.75;1,336,255.00;31,953.25;736,131.75
Sep 22, 2023;Sep 23, 2023;1,258,884.25;1,297,098.00;38,213.75;832,496.00
Sep 23, 2023;Sep 24, 2023;1,055,817.50;1,095,667.00;39,849.50;573,241.50
Sep 24, 2023;Sep 25, 2023;964,511.75;1,011,504.00;46,992.25;531,100.50
Sep 25, 2023;Sep 26, 2023;1,236,363.75;1,277,595.00;41,231.25;676,983.75
Sep 26, 2023;Sep 27, 2023;1,266,914.00;1,300,512.00;33,598.00;974,680.25
Sep 27, 2023;Sep 28, 2023;1,276,337.00;1,306,740.00;30,403.00;946,833.25
Sep 28, 2023;Sep 29, 2023;1,290,940.00;1,336,635.75;45,695.75;804,252.50
Sep 29, 2023;Sep 30, 2023;1,269,252.75;1,296,302.75;27,050.00;717,833.00
Sep 30, 2023;Oct 1, 2023;1,074,698.25;1,102,774.00;28,075.75;620,948.50
Oct 1, 2023;Oct 2, 2023;976,404.00;1,018,269.00;41,865.00;590,894.75
Oct 2, 2023;Oct 3, 2023;1,131,981.00;1,166,490.75;34,509.75;766,708.25
Oct 3, 2023;Oct 4, 2023;1,059,111.50;1,115,203.50;56,092.00;182,307.50
Oct 4, 2023;Oct 5, 2023;1,274,900.25;1,317,617.00;42,716.75;486,970.50
Oct 5, 2023;Oct 6, 2023;1,319,242.50;1,357,367.25;38,124.75;724,408.25
Oct 6, 2023;Oct 7, 2023;1,293,424.25;1,334,117.75;40,693.50;508,155.00
Oct 7, 2023;Oct 8, 2023;1,110,152.50;1,170,470.00;60,317.50;355,766.25
Oct 8, 2023;Oct 9, 2023;1,009,062.50;1,038,619.75;29,557.25;724,760.25
Oct 9, 2023;Oct 10, 2023;1,281,453.75;1,308,388.00;26,934.25;921,219.25
Oct 10, 2023;Oct 11, 2023;1,319,793.75;1,347,024.50;27,230.75;900,523.75
Oct 11, 2023;Oct 12, 2023;1,326,224.75;1,390,912.25;64,687.50;419,692.75
Oct 12, 2023;Oct 13, 2023;1,352,925.25;1,384,113.00;31,187.75;913,688.00
Oct 13, 2023;Oct 14, 2023;1,309,371.75;1,347,270.75;37,899.00;483,994.00
Oct 14, 2023;Oct 15, 2023;1,121,976.00;1,181,454.75;59,478.75;274,657.25
Oct 15, 2023;Oct 16, 2023;1,083,459.50;1,144,194.50;60,735.00;332,764.25
Oct 16, 2023;Oct 17, 2023;1,329,105.75;1,360,958.00;31,852.25;926,084.00
Oct 17, 2023;Oct 18, 2023;1,357,143.25;1,381,664.00;24,520.75;1,101,734.25
Oct 18, 2023;Oct 19, 2023;1,380,029.50;1,410,259.00;30,229.50;787,893.50
Oct 19, 2023;Oct 20, 2023;1,403,386.50;1,437,303.75;33,917.25;770,668.75
Oct 20, 2023;Oct 21, 2023;1,371,647.25;1,410,039.50;38,392.25;596,857.50
Oct 21, 2023;Oct 22, 2023;1,137,685.50;1,195,900.25;58,214.75;492,276.25
Oct 22, 2023;Oct 23, 2023;1,072,712.25;1,129,267.75;56,555.50;429,458.00
Oct 23, 2023;Oct 24, 2023;1,335,299.00;1,358,239.25;22,940.25;1,038,736.00
Oct 24, 2023;Oct 25, 2023;1,388,683.50;1,421,933.50;33,250.00;990,939.50
Oct 25, 2023;Oct 26, 2023;1,376,060.75;1,415,189.50;39,128.75;920,794.75
Oct 26, 2023;Oct 27, 2023;1,395,145.75;1,424,491.75;29,346.00;1,062,535.25
Oct 27, 2023;Oct 28, 2023;1,361,517.75;1,388,206.50;26,688.75;1,019,769.50
Oct 28, 2023;Oct 29, 2023;1,144,678.25;1,184,121.25;39,443.00;649,608.25
Oct 29, 2023;Oct 30, 2023;1,162,526.25;1,227,715.75;65,189.50;248,346.25
Oct 30, 2023;Oct 31, 2023;1,307,607.25;1,335,648.00;28,040.75;723,469.50
Oct 31, 2023;Nov 1, 2023;1,302,165.00;1,339,954.25;37,789.25;729,732.00
Nov 1, 2023;Nov 2, 2023;1,195,271.25;1,229,347.00;34,075.75;563,113.50
Nov 2, 2023;Nov 3, 2023;1,381,498.50;1,426,419.00;44,920.50;461,907.00
Nov 3, 2023;Nov 4, 2023;1,357,687.00;1,384,780.25;27,093.25;634,697.50
Nov 4, 2023;Nov 5, 2023;1,201,083.50;1,246,866.50;45,783.00;313,828.50
Nov 5, 2023;Nov 6, 2023;1,120,364.75;1,174,265.50;53,900.75;362,972.00
Nov 6, 2023;Nov 7, 2023;1,402,939.75;1,447,098.75;44,159.00;423,750.25
Nov 7, 2023;Nov 8, 2023;1,432,330.25;1,466,676.75;34,346.50;649,933.50
Nov 8, 2023;Nov 9, 2023;1,450,006.00;1,496,473.00;46,467.00;572,310.75
Nov 9, 2023;Nov 10, 2023;1,451,743.50;1,486,747.75;35,004.25;725,612.75
Nov 10, 2023;Nov 11, 2023;1,411,836.50;1,443,868.50;32,032.00;803,525.75
Nov 11, 2023;Nov 12, 2023;1,194,688.75;1,227,120.25;32,431.50;799,963.00
Nov 12, 2023;Nov 13, 2023;1,131,865.00;1,160,698.50;28,833.50;906,864.50
Nov 13, 2023;Nov 14, 2023;1,411,451.75;1,435,783.00;24,331.25;820,192.50
Nov 14, 2023;Nov 15, 2023;1,441,876.75;1,483,519.00;41,642.25;511,387.50
Nov 15, 2023;Nov 16, 2023;1,440,701.25;1,475,431.25;34,730.00;849,149.00
Nov 16, 2023;Nov 17, 2023;1,457,530.00;1,491,761.25;34,231.25;985,768.25
Nov 17, 2023;Nov 18, 2023;1,429,458.75;1,457,216.75;27,758.00;1,138,838.25
Nov 18, 2023;Nov 19, 2023;1,225,278.00;1,239,345.25;14,067.25;792,459.00
Nov 19, 2023;Nov 20, 2023;1,161,763.00;1,219,147.25;57,384.25;305,030.75
Nov 20, 2023;Nov 21, 2023;1,388,488.00;1,418,862.50;30,374.50;898,625.25
Nov 21, 2023;Nov 22, 2023;1,449,863.75;1,472,292.50;22,428.75;1,174,380.75
Nov 22, 2023;Nov 23, 2023;1,466,125.50;1,493,350.75;27,225.25;1,057,433.00
Nov 23, 2023;Nov 24, 2023;1,484,012.25;1,523,140.75;39,128.50;451,736.00
Nov 24, 2023;Nov 25, 2023;1,461,894.50;1,492,603.25;30,708.75;484,041.25
Nov 25, 2023;Nov 26, 2023;1,274,791.75;1,313,445.25;38,653.50;692,247.25
Nov 26, 2023;Nov 27, 2023;1,184,614.50;1,206,000.75;21,386.25;931,422.25
Nov 27, 2023;Nov 28, 2023;1,474,431.75;1,498,341.25;23,909.50;1,035,297.50
Nov 28, 2023;Nov 29, 2023;1,538,164.00;1,570,683.50;32,519.50;1,132,462.25
Nov 29, 2023;Nov 30, 2023;1,544,118.00;1,583,161.50;39,043.50;1,066,617.25
Nov 30, 2023;Dec 1, 2023;1,524,895.75;1,559,305.25;34,409.50;1,446,194.50
Dec 1, 2023;Dec 2, 2023;1,506,035.50;1,536,448.50;30,413.00;1,409,966.00
Dec 2, 2023;Dec 3, 2023;1,315,155.50;1,337,120.25;21,964.75;1,222,219.50
Dec 3, 2023;Dec 4, 2023;1,251,967.00;1,281,200.75;29,233.75;1,017,009.75
Dec 4, 2023;Dec 5, 2023;1,542,724.50;1,573,526.75;30,802.25;1,061,687.75
Dec 5, 2023;Dec 6, 2023;1,565,434.00;1,597,866.50;32,432.50;1,020,403.25
Dec 6, 2023;Dec 7, 2023;1,544,443.00;1,574,382.25;29,939.25;1,307,857.25
Dec 7, 2023;Dec 8, 2023;1,512,860.25;1,545,183.00;32,322.75;1,325,311.50
Dec 8, 2023;Dec 9, 2023;1,491,088.25;1,517,427.00;26,338.75;1,090,844.75
Dec 9, 2023;Dec 10, 2023;1,263,981.75;1,279,635.75;15,654.00;588,905.00
Dec 10, 2023;Dec 11, 2023;1,192,777.75;1,237,789.00;45,011.25;323,968.00
Dec 11, 2023;Dec 12, 2023;1,424,807.25;1,448,281.50;23,474.25;724,697.75
Dec 12, 2023;Dec 13, 2023;1,443,863.50;1,474,759.25;30,895.75;1,145,334.25
Dec 13, 2023;Dec 14, 2023;1,467,777.25;1,499,604.00;31,826.75;1,005,350.25
Dec 14, 2023;Dec 15, 2023;1,435,248.00;1,459,551.50;24,303.50;1,271,226.50
Dec 15, 2023;Dec 16, 2023;1,411,536.00;1,431,478.75;19,942.75;1,050,100.50
Dec 16, 2023;Dec 17, 2023;1,255,107.00;1,295,845.75;40,738.75;543,299.50
Dec 17, 2023;Dec 18, 2023;1,191,903.75;1,236,472.25;44,568.50;439,398.25
Dec 18, 2023;Dec 19, 2023;1,447,024.75;1,472,461.75;25,437.00;640,713.25
Dec 19, 2023;Dec 20, 2023;1,459,615.75;1,486,262.50;26,646.75;691,238.00
Dec 20, 2023;Dec 21, 2023;1,415,539.75;1,448,300.00;32,760.25;465,021.25
Dec 21, 2023;Dec 22, 2023;1,385,691.50;1,422,246.25;36,554.75;228,236.50
Dec 22, 2023;Dec 23, 2023;1,338,532.75;1,388,678.75;50,146.00;206,333.00
Dec 23, 2023;Dec 24, 2023;1,200,311.50;1,238,030.50;37,719.00;374,896.75
Dec 24, 2023;Dec 25, 2023;1,094,547.50;1,151,038.50;56,491.00;121,007.75
Dec 25, 2023;Dec 26, 2023;1,059,197.00;1,100,347.75;41,150.75;185,839.25
Dec 26, 2023;Dec 27, 2023;1,077,192.25;1,122,224.00;45,031.75;145,603.25
Dec 27, 2023;Dec 28, 2023;1,157,062.50;1,174,092.00;17,029.50;597,387.00
Dec 28, 2023;Dec 29, 2023;1,204,966.25;1,249,685.75;44,719.50;152,187.50
Dec 29, 2023;Dec 30, 2023;1,186,491.50;1,235,267.25;48,775.75;93,334.50
Dec 30, 2023;Dec 31, 2023;1,104,329.75;1,140,727.25;36,397.50;284,064.00
Dec 31, 2023;Jan 1, 2024;1,051,890.00;1,096,641.00;44,751.00;246,684.00
Jan 1, 2024;Jan 2, 2024;1,021,080.00;1,069,010.50;47,930.50;206,270.50
Jan 2, 2024;Jan 3, 2024;1,271,127.25;1,298,320.75;27,193.50;453,076.50
Jan 3, 2024;Jan 4, 2024;1,354,050.50;1,391,433.75;37,383.25;322,281.75
Jan 4, 2024;Jan 5, 2024;1,381,903.50;1,411,446.25;29,542.75;757,597.50
Jan 5, 2024;Jan 6, 2024;1,366,758.25;1,383,590.00;16,831.75;774,693.75
Jan 6, 2024;Jan 7, 2024;1,248,272.00;1,263,186.50;14,914.50;843,078.00
Jan 7, 2024;Jan 8, 2024;1,229,167.50;1,256,576.25;27,408.75;789,019.00
Jan 8, 2024;Jan 9, 2024;1,500,717.75;1,530,228.25;29,510.50;932,164.25
Jan 9, 2024;Jan 10, 2024;1,535,753.00;1,560,796.75;25,043.75;1,170,379.25
Jan 10, 2024;Jan 11, 2024;1,537,874.00;1,562,963.25;25,089.25;1,306,547.00
Jan 11, 2024;Jan 12, 2024;1,553,537.50;1,578,310.25;24,772.75;1,346,653.25
Jan 12, 2024;Jan 13, 2024;1,537,871.75;1,561,530.25;23,658.50;1,288,870.75
Jan 13, 2024;Jan 14, 2024;1,386,131.25;1,395,885.75;9,754.50;753,798.75
Jan 14, 2024;Jan 15, 2024;1,303,766.50;1,330,346.50;26,580.00;585,383.25
Jan 15, 2024;Jan 16, 2024;1,570,357.00;1,600,262.50;29,905.50;840,501.25
Jan 16, 2024;Jan 17, 2024;1,555,490.50;1,581,840.50;26,350.00;1,100,106.75
Jan 17, 2024;Jan 18, 2024;1,594,771.50;1,625,624.25;30,852.75;1,222,602.00
Jan 18, 2024;Jan 19, 2024;1,565,016.25;1,588,808.75;23,792.50;1,278,879.00
Jan 19, 2024;Jan 20, 2024;1,589,958.50;1,616,435.75;26,477.25;837,661.75
Jan 20, 2024;Jan 21, 2024;1,390,531.75;1,415,873.00;25,341.25;603,817.25
Jan 21, 2024;Jan 22, 2024;1,317,760.25;1,344,092.75;26,332.50;374,277.25
Jan 22, 2024;Jan 23, 2024;1,538,080.75;1,576,839.75;38,759.00;436,115.25
Jan 23, 2024;Jan 24, 2024;1,540,014.50;1,578,943.75;38,929.25;479,468.50
Jan 24, 2024;Jan 25, 2024;1,504,781.00;1,550,611.25;45,830.25;339,623.50
Jan 25, 2024;Jan 26, 2024;1,469,992.00;1,500,140.50;30,148.50;774,780.25
Jan 26, 2024;Jan 27, 2024;1,454,436.75;1,481,378.00;26,941.25;600,156.50
Jan 27, 2024;Jan 28, 2024;1,279,784.75;1,315,624.00;35,839.25;607,843.50
Jan 28, 2024;Jan 29, 2024;1,138,178.50;1,179,785.75;41,607.25;523,892.00
Jan 29, 2024;Jan 30, 2024;1,397,396.50;1,415,288.00;17,891.50;840,159.50
Jan 30, 2024;Jan 31, 2024;1,445,950.25;1,465,406.50;19,456.25;836,989.50
Jan 31, 2024;Feb 1, 2024;1,514,986.75;1,540,154.75;25,168.00;859,720.25
Feb 1, 2024;Feb 2, 2024;1,507,569.75;1,543,450.75;35,881.00;677,834.25
Feb 2, 2024;Feb 3, 2024;1,484,117.25;1,509,691.00;25,573.75;563,051.25
Feb 3, 2024;Feb 4, 2024;1,294,613.50;1,335,573.00;40,959.50;281,232.50
Feb 4, 2024;Feb 5, 2024;1,227,674.50;1,286,404.25;58,729.75;146,310.75
Feb 5, 2024;Feb 6, 2024;1,445,726.00;1,484,145.50;38,419.50;246,821.50
Feb 6, 2024;Feb 7, 2024;1,493,298.25;1,532,889.50;39,591.25;267,849.25
Feb 7, 2024;Feb 8, 2024;1,496,148.25;1,525,186.50;29,038.25;825,638.75
Feb 8, 2024;Feb 9, 2024;1,466,770.50;1,486,629.25;19,858.75;1,149,775.75
Feb 9, 2024;Feb 10, 2024;1,450,209.50;1,474,661.75;24,452.25;758,585.75
Feb 10, 2024;Feb 11, 2024;1,221,815.00;1,235,992.50;14,177.50;832,818.75
Feb 11, 2024;Feb 12, 2024;1,161,706.75;1,203,013.00;41,306.25;683,761.75
Feb 12, 2024;Feb 13, 2024;1,375,301.25;1,396,709.75;21,408.50;984,886.25
Feb 13, 2024;Feb 14, 2024;1,437,377.75;1,473,135.50;35,757.75;817,505.75
Feb 14, 2024;Feb 15, 2024;1,425,812.50;1,446,096.00;20,283.50;863,698.25
Feb 15, 2024;Feb 16, 2024;1,399,301.25;1,418,132.50;18,831.25;916,412.00
Feb 16, 2024;Feb 17, 2024;1,403,246.25;1,429,286.25;26,040.00;728,444.75
Feb 17, 2024;Feb 18, 2024;1,207,079.00;1,232,265.25;25,186.25;802,863.75
Feb 18, 2024;Feb 19, 2024;1,145,994.00;1,196,975.25;50,981.25;527,427.00
Feb 19, 2024;Feb 20, 2024;1,414,850.25;1,433,872.50;19,022.25;669,596.00
Feb 20, 2024;Feb 21, 2024;1,440,520.75;1,462,467.50;21,946.75;784,064.00
Feb 21, 2024;Feb 22, 2024;1,458,503.25;1,494,856.00;36,352.75;674,420.25
Feb 22, 2024;Feb 23, 2024;1,456,507.00;1,491,199.75;34,692.75;620,135.75
Feb 23, 2024;Feb 24, 2024;1,445,184.75;1,486,606.25;41,421.50;567,304.25
Feb 24, 2024;Feb 25, 2024;1,220,587.50;1,251,383.50;30,796.00;661,791.50
Feb 25, 2024;Feb 26, 2024;1,158,855.75;1,197,464.50;38,608.75;671,186.00
